date,route_id,trade_volume_tonnes,shipping_delay_days,freight_cost_usd,container_availability_index,port_congestion_index,fuel_cost_index,commodity_price_index,weather_disruption_score,geopolitical_risk_score,route_status,carbon_emissions_tonnes
2024-01-21,R00013,29951.92,4.93,1702.97,65.66,56.05,60.29,69.78,2.41,68.68,Normal,2620.79
2024-01-28,R00013,28807.43,10.33,2059.54,63.15,86.24,76.86,78.02,9.22,73.69,Delayed,2520.65
2024-02-04,R00013,32661.34,4.87,1974.19,71.6,34.72,78.46,79.81,18.71,56.8,Normal,2857.87
2024-02-11,R00013,40463.34,5.19,1817.26,88.71,92.58,67.57,54.92,34.06,22.59,Delayed,3540.54
2024-02-18,R00013,42687.91,4.36,1871.94,93.58,16.23,72.32,88.31,39.85,12.83,Normal,3735.19
2024-02-25,R00013,45229.19,0.99,1781.57,99.15,18.65,70.79,75.88,37.77,1.69,Normal,3957.55
2024-03-03,R00013,40811.27,2.17,2043.96,89.47,49.5,86.7,75.21,54.82,21.06,Normal,3570.99
2024-03-10,R00013,34902.21,4.51,1921.82,76.51,36.76,75.44,63.96,71.17,46.97,Normal,3053.94
2024-03-17,R00013,30605.68,5.96,1843.2,67.1,89.53,68.26,55.88,98.94,65.81,Delayed,2678.0
2024-03-24,R00013,41850.55,7.26,1797.85,91.75,91.26,63.51,57.22,94.32,16.51,Delayed,3661.92
2024-03-31,R00013,35184.89,3.63,1669.06,77.13,39.05,59.76,52.68,25.21,45.73,Normal,3078.68
2024-04-07,R00013,24673.25,6.81,1888.7,54.09,46.95,70.17,60.13,6.81,91.82,Delayed,2158.91
2024-04-14,R00013,44965.4,5.28,1775.44,98.58,54.3,64.65,47.0,74.24,2.85,Delayed,3934.47
2024-04-21,R00013,35270.48,4.01,1692.54,77.32,57.59,60.82,66.13,19.17,45.36,Normal,3086.17
2024-04-28,R00013,25389.8,6.45,1808.25,55.66,46.55,65.28,72.81,18.46,88.68,Delayed,2221.61
2024-05-05,R00013,38539.04,4.12,1724.09,84.49,77.45,62.78,81.73,72.3,31.02,Normal,3372.17
2024-05-12,R00013,38265.45,2.69,1934.35,83.89,62.59,78.7,67.86,1.65,32.22,Normal,3348.23
2024-05-19,R00013,43716.94,4.38,1898.67,95.84,63.11,74.07,63.58,39.11,8.32,Normal,3825.23
2024-05-26,R00013,38497.86,2.22,1778.64,84.4,43.7,68.95,68.31,47.31,31.21,Normal,3368.56
2024-06-02,R00013,37751.76,6.66,1995.75,82.76,84.79,77.51,81.09,46.61,34.48,Delayed,3303.28
2024-06-09,R00013,31290.13,8.56,1912.9,68.6,80.89,69.44,65.18,34.11,62.81,Delayed,2737.89
2024-06-16,R00013,34732.19,0.08,1662.28,76.14,16.12,64.05,64.7,59.46,47.72,Normal,3039.07
2024-06-23,R00013,39853.16,8.7,2040.46,87.37,99.54,77.76,81.92,52.31,25.26,Delayed,3487.15
2024-06-30,R00013,23766.7,4.61,1873.74,52.1,5.62,72.1,81.95,33.51,95.79,Normal,2079.59
2024-07-07,R00013,27078.2,9.73,1840.1,59.36,91.94,63.04,67.38,4.16,81.28,Delayed,2369.34
2024-07-14,R00013,35493.01,4.19,1802.35,77.81,18.74,67.91,70.45,19.58,44.38,Normal,3105.64
2024-07-21,R00013,42374.19,2.3,1705.41,92.9,0.92,63.97,55.85,99.65,14.21,Normal,3707.74
2024-07-28,R00013,26444.83,10.76,1830.85,57.97,71.42,61.05,52.04,55.44,84.05,Delayed,2313.92
2024-08-04,R00013,29789.83,9.71,2009.13,65.31,10.09,74.33,66.87,55.68,69.39,Delayed,2606.61
2024-08-11,R00013,24927.52,4.77,1995.1,54.65,0.36,79.98,49.2,5.72,90.7,Normal,2181.16
2024-08-18,R00013,29545.14,7.21,1758.54,64.77,17.87,60.96,58.43,56.84,70.46,Delayed,2585.2
2024-08-25,R00013,26562.11,10.71,1997.69,58.23,83.87,72.24,61.85,76.7,83.54,Delayed,2324.18
2024-09-01,R00013,44808.93,3.43,1747.49,98.23,52.19,65.26,73.19,29.37,3.53,Normal,3920.78
2024-09-08,R00013,35518.28,5.02,1793.32,77.87,20.55,66.2,72.52,92.86,44.27,Delayed,3107.85
2024-09-15,R00013,37321.53,5.48,1793.46,81.82,56.18,65.59,79.78,64.76,36.36,Delayed,3265.63
2024-09-22,R00013,25896.36,8.47,1829.95,56.77,2.16,64.03,69.55,38.61,86.46,Delayed,2265.93
2024-09-29,R00013,23469.22,16.7,2073.2,51.45,74.33,69.28,64.03,99.94,97.1,Disrupted,2053.56
2024-10-06,R00013,43984.72,5.25,1768.39,96.43,52.4,64.22,62.46,88.46,7.15,Delayed,3848.66
2024-10-13,R00013,37792.24,3.89,1836.11,82.85,13.9,70.56,81.88,73.84,34.3,Normal,3306.82
2024-10-20,R00013,23533.47,12.87,1988.06,51.59,81.52,68.71,59.42,93.45,96.82,Disrupted,2059.18
2024-10-27,R00013,27570.13,7.77,1869.74,60.44,29.47,67.63,55.56,10.49,79.12,Delayed,2412.39
2024-11-03,R00013,23437.56,10.49,1866.6,51.38,27.22,63.78,43.26,87.24,97.24,Delayed,2050.79
2024-11-10,R00013,43130.62,9.61,1877.4,94.55,94.78,65.68,60.83,75.95,10.89,Delayed,3773.93
2024-11-17,R00013,27421.72,6.72,1934.56,60.12,48.54,73.34,72.88,8.92,79.77,Delayed,2399.4
2024-11-24,R00013,23527.5,7.14,1921.07,51.58,71.76,71.88,70.22,4.94,96.84,Delayed,2058.66
2024-12-01,R00013,39936.95,3.55,1721.75,87.55,30.4,63.38,59.94,34.81,24.9,Normal,3494.48
2024-12-08,R00013,38587.67,5.35,1850.52,84.59,45.24,69.57,61.63,82.87,30.81,Delayed,3376.42
2024-12-15,R00013,40786.07,7.31,1945.95,89.41,72.67,73.32,68.95,88.79,21.17,Delayed,3568.78
2024-12-22,R00013,40872.14,1.19,1614.85,89.6,37.72,59.4,41.95,11.36,20.8,Normal,3576.31
2024-12-29,R00013,30355.64,8.81,1958.14,66.55,63.71,72.12,62.62,52.37,66.91,Delayed,2656.12
2025-01-05,R00013,40800.34,3.45,1619.39,89.45,50.29,56.69,40.7,76.57,21.11,Normal,3570.03
2025-01-12,R00013,34324.76,4.33,1729.3,75.25,62.58,62.85,40.93,68.74,49.5,Normal,3003.42
2025-01-19,R00013,29885.78,5.71,1656.91,65.52,6.02,56.18,23.35,47.34,68.97,Delayed,2615.01
2025-01-26,R00013,25635.05,8.23,1629.32,56.2,87.48,50.98,27.0,2.04,87.6,Delayed,2243.07
2025-02-02,R00013,25259.72,9.83,1674.59,55.38,27.85,51.86,30.51,66.31,89.25,Delayed,2210.23
2025-02-09,R00013,39729.2,2.74,1658.31,87.1,88.59,60.24,36.39,44.1,25.81,Normal,3476.31
2025-02-16,R00013,26119.48,4.75,1714.42,57.26,40.79,61.3,43.8,33.11,85.48,Normal,2285.45
2025-02-23,R00013,30450.03,5.67,1645.54,66.75,38.77,55.48,45.46,79.61,66.49,Delayed,2664.38
2025-03-02,R00013,35024.53,11.81,1884.04,76.78,22.56,63.19,43.45,87.56,46.43,Delayed,3064.65
2025-03-09,R00013,27343.14,10.09,1677.16,59.94,98.06,51.69,48.43,91.85,80.11,Delayed,2392.52
2025-03-16,R00013,42931.34,0.0,1595.04,94.12,11.7,59.67,54.6,2.99,11.77,Normal,3756.49
2025-03-23,R00013,38728.8,6.39,1636.97,84.9,75.18,53.94,39.11,51.17,30.19,Delayed,3388.77
2025-03-30,R00013,44044.13,1.78,1586.69,96.56,9.66,56.74,16.93,46.94,6.89,Normal,3853.86
2025-04-06,R00013,25218.63,7.54,1754.4,55.29,14.19,60.24,41.82,70.34,89.43,Delayed,2206.63
2025-04-13,R00013,40253.94,5.0,1635.37,88.25,22.66,55.7,46.29,85.03,23.51,Delayed,3522.22
2025-04-20,R00013,28028.84,6.11,1693.29,61.45,16.02,58.08,45.21,84.92,77.11,Delayed,2452.52
2025-04-27,R00013,39785.02,1.89,1713.19,87.22,30.46,65.03,49.2,16.88,25.56,Normal,3481.19
2025-05-04,R00013,43114.63,5.52,1667.04,94.52,26.09,57.12,55.34,97.56,10.96,Delayed,3772.53
2025-05-11,R00013,43825.7,5.14,1765.42,96.08,27.61,64.18,64.79,37.24,7.85,Delayed,3834.75
2025-05-18,R00013,30891.05,6.84,1652.09,67.72,57.19,54.35,31.69,0.21,64.56,Delayed,2702.97
2025-05-25,R00013,38799.99,5.15,1742.8,85.06,66.03,62.65,68.63,98.34,29.88,Delayed,3395.0
2025-06-01,R00013,34578.96,7.71,1862.42,75.81,74.14,67.21,57.8,13.96,48.39,Delayed,3025.66
2025-06-08,R00013,34680.18,6.04,1535.51,76.03,6.22,47.64,41.92,95.19,47.94,Delayed,3034.52
2025-06-15,R00013,33386.78,0.0,1540.23,73.19,4.05,56.02,45.27,4.25,53.61,Normal,2921.34
2025-06-22,R00013,31732.16,5.17,1746.65,69.57,2.3,62.89,40.45,35.32,60.87,Delayed,2776.56
2025-06-29,R00013,34684.66,8.14,1747.51,76.04,73.02,58.98,42.56,83.25,47.92,Delayed,3034.91
2025-07-06,R00013,28928.7,8.85,1804.79,63.42,94.01,61.86,53.74,48.49,73.16,Delayed,2531.26
2025-07-13,R00013,26329.75,4.43,1643.35,57.72,11.24,56.98,33.61,41.81,84.56,Normal,2303.85
2025-07-20,R00013,23270.2,9.38,1794.14,51.01,37.37,60.43,48.95,28.15,97.97,Delayed,2036.14
2025-07-27,R00013,29294.89,7.3,1734.3,64.22,54.0,59.22,27.8,10.53,71.56,Delayed,2563.3
2025-08-03,R00013,43565.17,5.95,1806.52,95.51,88.48,65.84,37.89,81.33,8.99,Delayed,3811.95
2025-08-10,R00013,39077.14,5.16,1722.31,85.67,44.62,61.27,27.57,40.41,28.67,Delayed,3419.25
2025-08-17,R00013,42409.96,4.7,1719.33,92.97,58.64,61.69,43.35,86.33,14.05,Normal,3710.87
2025-08-24,R00013,38274.87,4.35,1656.03,83.91,35.48,57.94,49.74,49.46,32.18,Normal,3349.05
2025-08-31,R00013,30120.02,10.21,1767.64,66.03,84.97,57.56,44.31,84.32,67.94,Delayed,2635.5
2025-09-07,R00013,45376.88,3.85,1644.57,99.48,9.37,57.84,34.79,61.9,1.04,Normal,3970.48
2025-09-14,R00013,24422.36,7.3,1775.64,53.54,78.68,61.97,37.12,20.99,92.92,Delayed,2136.96
2025-09-21,R00013,23311.87,8.33,1735.08,51.11,37.95,57.9,51.95,83.56,97.79,Delayed,2039.79
2025-09-28,R00013,32846.45,9.68,1815.31,72.01,33.43,61.45,38.05,96.08,55.98,Delayed,2874.06
2025-10-05,R00013,29058.84,11.28,1981.22,63.7,35.91,70.38,51.5,97.54,72.59,Delayed,2542.65
2025-10-12,R00013,42231.26,3.69,1739.22,92.58,52.06,64.36,70.54,58.1,14.84,Normal,3695.24
2025-10-19,R00013,42227.18,4.12,1657.98,92.57,1.14,58.37,39.97,12.93,14.85,Normal,3694.88
2025-10-26,R00013,44568.78,7.44,1838.94,97.71,74.88,66.01,39.04,69.04,4.59,Delayed,3899.77
2025-11-02,R00013,25644.54,7.53,1719.9,56.22,52.9,57.96,41.12,40.68,87.56,Delayed,2243.9
2025-11-09,R00013,31195.45,11.63,1679.79,68.39,7.1,49.81,20.99,98.99,63.22,Delayed,2729.6
2025-11-16,R00013,39074.02,1.92,1562.75,85.66,89.44,54.96,47.38,20.17,28.68,Normal,3418.98
2025-11-23,R00013,23253.98,7.84,1616.55,50.98,70.89,50.65,32.24,13.94,98.04,Delayed,2034.72
2025-11-30,R00013,27237.1,2.39,1621.47,59.71,33.35,58.24,53.99,6.48,80.58,Normal,2383.25
2025-12-07,R00013,33129.45,6.45,1730.42,72.63,23.44,60.09,33.16,88.16,54.74,Delayed,2898.83
2025-12-14,R00013,36205.8,3.56,1796.96,79.37,43.79,68.38,57.0,2.96,41.25,Normal,3168.01
2025-12-21,R00013,33364.33,4.15,1707.51,73.14,31.82,61.63,50.29,29.17,53.71,Normal,2919.38
2025-12-28,R00013,24809.48,13.31,1849.75,54.39,82.42,58.9,52.91,87.55,91.22,Disrupted,2170.83
2026-01-04,R00013,44553.76,0.0,1662.21,97.67,35.35,64.15,46.68,6.56,4.65,Normal,3898.45
2026-01-11,R00013,29762.16,8.54,1604.88,65.25,94.49,48.94,35.94,91.04,69.51,Delayed,2604.19
2026-01-18,R00013,30321.32,1.44,1646.53,66.47,0.69,61.18,59.46,28.28,67.06,Normal,2653.12
2026-01-25,R00013,42644.31,3.5,1727.81,93.49,55.99,63.85,63.04,17.58,13.03,Normal,3731.38
2026-02-01,R00013,27563.51,9.47,1678.59,60.43,91.6,52.61,31.02,54.91,79.15,Delayed,2411.81
2026-02-08,R00013,22938.84,9.61,1878.03,50.29,29.4,65.72,48.75,63.07,99.42,Delayed,2007.15
2026-02-15,R00013,32524.9,4.31,1711.68,71.3,18.75,61.69,51.02,43.78,57.39,Normal,2845.93
2026-02-22,R00013,43504.72,0.0,1568.85,95.37,38.68,57.92,45.72,20.81,9.25,Normal,3806.66
2026-03-01,R00013,23999.61,5.99,1767.21,52.61,24.88,63.16,37.76,28.48,94.77,Delayed,2099.97
2026-03-08,R00013,37925.38,7.61,1922.43,83.14,64.44,71.35,77.22,91.37,33.72,Delayed,3318.47
2026-03-15,R00013,23393.12,5.22,1717.95,51.28,3.14,60.91,27.22,36.64,97.43,Delayed,2046.9
2026-03-22,R00013,36199.85,11.19,1842.44,79.36,62.34,61.24,36.49,80.83,41.28,Delayed,3167.49
2026-03-29,R00013,30682.67,9.39,1753.44,67.26,65.16,57.7,35.24,43.64,65.47,Delayed,2684.73
2026-04-05,R00013,25729.64,7.86,1693.46,56.41,11.86,55.75,56.52,77.93,87.19,Delayed,2251.34
2026-04-12,R00013,27202.18,9.08,1843.92,59.63,95.04,64.15,42.04,20.18,80.73,Delayed,2380.19
2026-04-19,R00013,31334.91,7.65,1688.87,68.69,24.91,55.72,43.29,65.16,62.61,Delayed,2741.8
2026-04-26,R00013,37401.99,5.53,1715.95,81.99,15.34,60.36,36.55,42.02,36.01,Delayed,3272.67
2026-05-03,R00013,41942.76,4.21,1648.33,91.95,29.0,57.61,51.82,43.81,16.1,Normal,3669.99
2026-05-10,R00013,35415.63,5.34,1742.8,77.64,28.45,62.39,57.86,40.3,44.72,Delayed,3098.87
2026-05-17,R00013,38621.45,3.4,1693.0,84.67,69.96,61.67,63.74,0.44,30.66,Normal,3379.38
2026-05-24,R00013,23533.26,6.65,1810.72,51.59,17.12,65.19,45.75,35.92,96.82,Delayed,2059.16
2026-05-31,R00013,32842.83,4.96,1660.94,72.0,48.23,57.45,36.2,14.69,56.0,Normal,2873.75
2026-06-07,R00013,29709.207000000002,10.813500000000001,2435.958,72.37,65.53,58.65,51.41,19.63,80.27000000000001,Delayed,2888.4
2026-06-14,R00013,22923.459,13.635,2419.9979999999996,55.84,16.71,55.11,57.41,60.54,100.0,Disrupted,2228.67
2026-06-21,R00013,32008.221,7.884,2356.8579999999997,77.97,69.14,57.78,44.47,36.02,69.07,Delayed,3111.91
2026-06-28,R00013,29680.875,9.693,2480.674,72.3,18.75,61.89,71.09,56.0,80.4,Delayed,2885.64
2026-07-05,R00013,33513.732,12.8115,2585.142,81.63,79.45,63.78,31.37,20.26,61.73,Disrupted,3258.28
2026-07-12,R00013,21895.164,5.670000000000001,2260.678,53.33,31.48,55.39,52.52,8.6,100.0,Delayed,2128.7
2026-07-19,R00013,30526.667999999998,4.212000000000001,2418.6679999999997,74.36,23.12,64.35,50.96,86.21,76.28,Normal,2967.87
2026-07-26,R00013,38209.851,9.774000000000001,2585.1699999999996,93.07,97.8,66.78,69.46,34.76,38.85,Delayed,3714.85
2026-08-02,R00013,36146.322,5.440500000000001,2396.1839999999997,88.05,35.42,62.07,64.41,91.13,48.91,Delayed,3514.23
2026-08-09,R00013,23760.018,5.7645,2556.68,57.88,25.4,69.38,29.81,28.69,100.0,Delayed,2310.0
2026-08-16,R00013,21157.569,13.797000000000002,2445.044,51.54,86.18,56.13,31.21,26.78,100.0,Disrupted,2056.99
2026-08-23,R00013,34725.474,4.2525,2197.468,84.59,84.67,53.78,53.93,45.61,55.83,Normal,3376.09
2026-08-30,R00013,28102.995,8.613,2231.852,68.45,47.56,51.11,26.45,76.48,88.09,Delayed,2732.24
2026-09-06,R00013,35132.796,9.5175,2594.466,85.58,82.75,67.48,57.83,58.86,53.84,Delayed,3415.69
2026-09-13,R00013,36750.140999999996,7.3035000000000005,2460.3179999999998,89.52,20.51,63.27,66.01,40.27,45.96,Delayed,3572.93
2026-09-20,R00013,21848.202,10.125,2444.246,53.22,69.12,59.72,26.49,48.13,100.0,Delayed,2124.13
2026-09-27,R00013,30570.614999999998,8.140500000000001,2438.352,74.47,37.32,61.4,57.38,73.04,76.07,Delayed,2972.14
2026-10-04,R00013,23477.634,12.109500000000002,2372.986,57.19,66.18,54.37,29.62,66.6,100.0,Disrupted,2282.55
2026-10-11,R00013,24747.993000000002,13.77,2782.402,60.28,88.43,72.23,60.86,15.97,100.0,Disrupted,2406.05
2026-10-18,R00013,36127.152,4.8195,2353.6659999999997,88.0,6.07,60.65,68.12,72.83,49.0,Normal,3512.36
2026-10-25,R00013,39647.646,7.047,2397.71,96.58,14.72,60.55,25.05,95.24,31.85,Delayed,3854.63
2026-11-01,R00013,39177.846000000005,1.107,2339.2599999999998,95.43,43.28,63.63,41.88,3.96,34.14,Normal,3808.96
2026-11-08,R00013,26999.64,8.2215,2460.9339999999997,65.77,25.3,62.41,39.55,68.72,93.47,Delayed,2624.97
2026-11-15,R00013,38713.104,4.0365,2347.142,94.3,38.4,61.12,33.16,92.55,36.4,Normal,3763.77
2026-11-22,R00013,31642.587,5.4675,2270.282,77.08,45.46,56.05,43.99,37.0,70.85,Delayed,3076.36
2026-11-29,R00013,31929.237,7.573500000000001,2446.64,77.77,25.4,62.36,55.75,46.16,69.45,Delayed,3104.23
2026-12-06,R00013,29705.4,3.5505,2511.1659999999997,72.36,23.55,69.41,58.21,17.3,80.28,Normal,2888.03
2026-12-13,R00013,24192.864,11.664000000000001,2623.138,58.93,83.65,66.73,66.13,61.96,100.0,Delayed,2352.08
2026-12-20,R00013,26970.066000000003,9.882000000000001,2612.1059999999998,65.69,1.72,67.97,49.78,83.41,93.61,Delayed,2622.09
2026-12-27,R00013,26219.862,5.184,2293.9139999999998,63.87,45.9,57.44,38.72,47.81,97.26,Delayed,2549.15
2015-01-04,R00014,21765.77,4.05,4335.41,99.12,93.82,62.48,19.2,85.4,1.75,Normal,9025.18
2015-01-11,R00014,21433.55,7.89,4364.64,97.61,81.9,59.31,35.05,80.9,4.78,Delayed,8887.42
2015-01-18,R00014,15508.79,6.89,4403.61,70.63,85.09,63.24,74.22,59.56,58.74,Delayed,6430.72
2015-01-25,R00014,15393.5,5.57,4442.91,70.1,7.46,67.62,68.59,73.03,59.79,Delayed,6382.91
2015-02-01,R00014,13502.36,10.08,4401.27,61.49,41.91,58.83,28.98,91.76,77.02,Delayed,5598.75
2015-02-08,R00014,20993.17,3.54,4270.5,95.61,37.19,58.83,42.49,68.66,8.79,Normal,8704.82
2015-02-15,R00014,20809.42,4.83,4432.27,94.77,96.63,67.9,50.8,38.62,10.46,Normal,8628.63
2015-02-22,R00014,18383.36,8.25,4439.68,83.72,63.15,63.84,53.16,65.46,32.56,Delayed,7622.66
2015-03-01,R00014,15745.55,4.12,4264.41,71.71,14.88,57.65,39.04,5.43,56.58,Normal,6528.89
2015-03-08,R00014,17108.26,8.38,4425.48,77.91,96.13,62.71,41.85,75.85,44.17,Delayed,7093.94
2015-03-15,R00014,16510.53,6.6,4314.51,75.19,73.53,57.68,47.54,73.16,49.62,Delayed,6846.09
2015-03-22,R00014,13963.6,8.29,4348.09,63.59,84.13,57.67,40.16,25.94,72.82,Delayed,5790.01
2015-03-29,R00014,12137.79,9.34,4422.22,55.28,39.68,61.21,44.95,96.27,89.45,Delayed,5032.93
2015-04-05,R00014,13917.83,2.76,4128.93,63.38,59.09,50.43,14.7,8.1,73.23,Normal,5771.03
2015-04-12,R00014,14936.59,2.08,4129.38,68.02,16.97,51.38,30.58,23.8,63.95,Normal,6193.46
2015-04-19,R00014,19811.32,0.84,4191.88,90.22,51.15,57.19,37.89,47.11,19.55,Normal,8214.76
2015-04-26,R00014,20711.77,4.88,4238.9,94.32,6.91,54.94,33.64,57.77,11.35,Normal,8588.13
2015-05-03,R00014,21365.21,3.78,4316.46,97.3,18.47,61.57,53.93,26.63,5.4,Normal,8859.09
2015-05-10,R00014,12082.84,9.9,4347.13,55.03,50.9,55.46,45.94,41.89,89.95,Delayed,5010.15
2015-05-17,R00014,17768.3,2.46,4160.51,80.92,6.62,52.94,47.16,19.6,38.16,Normal,7367.63
2015-05-24,R00014,19004.4,5.3,4433.14,86.55,85.81,67.33,47.22,61.23,26.9,Delayed,7880.17
2015-05-31,R00014,16022.56,4.71,4294.47,72.97,97.72,58.87,42.81,11.82,54.06,Normal,6643.75
2015-06-07,R00014,12450.67,7.91,4380.43,56.7,36.17,60.34,59.33,27.22,86.6,Delayed,5162.67
2015-06-14,R00014,19825.76,10.38,4317.93,90.29,75.58,52.88,46.65,72.48,19.42,Delayed,8220.75
2015-06-21,R00014,19918.92,6.07,4297.75,90.71,96.67,57.28,77.64,15.87,18.57,Delayed,8259.38
2015-06-28,R00014,13192.77,7.46,4374.7,60.08,51.48,60.55,50.83,41.72,79.84,Delayed,5470.38
2015-07-05,R00014,18311.07,4.09,4212.73,83.39,43.1,54.25,42.08,34.04,33.22,Normal,7592.68
2015-07-12,R00014,16796.6,4.78,4341.02,76.49,86.73,61.88,35.65,74.59,47.01,Normal,6964.71
2015-07-19,R00014,18269.87,7.92,4330.49,83.2,91.16,57.0,47.89,32.1,33.59,Delayed,7575.6
2015-07-26,R00014,15668.71,5.37,4302.76,71.36,17.76,58.54,30.29,4.98,57.28,Delayed,6497.03
2015-08-02,R00014,13803.79,9.04,4352.92,62.86,59.4,56.99,36.77,86.76,74.27,Delayed,5723.74
2015-08-09,R00014,11772.43,10.37,4563.45,53.61,7.13,69.26,57.96,56.08,92.77,Delayed,4881.44
2015-08-16,R00014,19279.06,6.49,4345.98,87.8,15.45,59.93,57.16,67.43,24.4,Delayed,7994.06
2015-08-23,R00014,21005.16,3.18,4201.45,95.66,84.28,54.71,47.38,47.67,8.68,Normal,8709.79
2015-08-30,R00014,17332.25,7.17,4422.33,78.93,87.49,64.11,35.78,70.7,42.13,Delayed,7186.82
2015-09-06,R00014,21237.91,3.24,4190.39,96.72,91.9,53.9,42.84,78.88,6.56,Normal,8806.3
2015-09-13,R00014,21766.13,2.64,4285.67,99.13,63.97,61.04,26.61,52.85,1.75,Normal,9025.33
2015-09-20,R00014,12711.29,7.22,4214.54,57.89,65.53,50.2,14.86,48.68,84.22,Delayed,5270.74
2015-09-27,R00014,21915.75,2.37,4165.06,99.81,5.04,53.36,29.81,30.43,0.38,Normal,9087.37
2015-10-04,R00014,13462.89,10.27,4437.35,61.31,53.32,60.98,50.64,55.61,77.38,Delayed,5582.39
2015-10-11,R00014,21103.27,4.03,4353.2,96.11,38.91,63.69,57.0,29.33,7.79,Normal,8750.47
2015-10-18,R00014,13952.03,8.51,4400.22,63.54,92.92,60.86,58.88,28.39,72.92,Delayed,5785.21
2015-10-25,R00014,17937.12,5.21,4312.7,81.69,66.29,59.42,19.27,23.39,36.62,Delayed,7437.63
2015-11-01,R00014,14262.73,10.13,4397.24,64.95,69.16,58.49,50.8,51.99,70.09,Delayed,5914.04
2015-11-08,R00014,17232.45,5.83,4222.87,78.48,15.92,52.61,51.53,32.41,43.04,Delayed,7145.44
2015-11-15,R00014,21364.07,4.17,4246.6,97.3,58.83,56.4,41.53,8.92,5.41,Normal,8858.61
2015-11-22,R00014,14309.75,8.98,4362.32,65.17,66.68,57.7,43.13,82.48,69.66,Delayed,5933.54
2015-11-29,R00014,13423.26,11.29,4522.35,61.13,78.57,65.29,36.71,29.89,77.74,Delayed,5565.95
2015-12-06,R00014,19529.3,3.17,4306.29,88.94,90.28,61.72,35.91,13.49,22.12,Normal,8097.83
2015-12-13,R00014,11292.97,8.06,4246.09,51.43,29.95,51.18,39.71,96.56,97.14,Delayed,4682.63
2015-12-20,R00014,15877.36,6.03,4362.11,72.31,17.66,61.62,40.64,63.79,55.38,Delayed,6583.55
2015-12-27,R00014,19489.84,4.73,4282.97,88.76,28.69,58.07,59.3,13.26,22.48,Normal,8081.46
2016-01-03,R00014,14700.19,3.05,4227.49,66.95,32.73,56.62,34.76,12.59,66.11,Normal,6095.43
2016-01-10,R00014,15522.14,3.85,4339.99,70.69,99.45,63.06,54.19,32.07,58.62,Normal,6436.25
2016-01-17,R00014,20106.53,6.43,4423.05,91.57,44.13,65.15,55.5,83.39,16.86,Delayed,8337.17
2016-01-24,R00014,20931.81,5.23,4391.67,95.33,60.64,64.66,49.9,32.98,9.35,Delayed,8679.38
2016-01-31,R00014,11616.57,10.19,4357.99,52.9,81.58,55.8,46.39,2.63,94.19,Delayed,4816.81
2016-02-07,R00014,16676.32,4.51,4284.19,75.95,74.6,58.45,43.0,71.73,48.11,Normal,6914.84
2016-02-14,R00014,20824.36,5.62,4354.5,94.84,65.71,61.66,35.91,61.33,10.33,Delayed,8634.82
2016-02-21,R00014,14954.28,9.99,4490.22,68.1,26.17,64.88,66.42,37.85,63.79,Delayed,6200.79
2016-02-28,R00014,20071.84,5.97,4300.75,91.41,81.08,57.6,49.62,16.68,17.18,Delayed,8322.79
2016-03-06,R00014,21258.78,6.56,4334.53,96.82,46.33,59.07,43.42,93.97,6.37,Delayed,8814.95
2016-03-13,R00014,20939.96,6.93,4272.84,95.36,28.26,54.47,40.42,67.77,9.27,Delayed,8682.75
2016-03-20,R00014,18317.5,6.01,4247.62,83.42,89.66,54.02,37.86,19.91,33.16,Delayed,7595.35
2016-03-27,R00014,14882.48,6.06,4399.27,67.78,13.15,64.06,49.9,39.64,64.45,Delayed,6171.02
2016-04-03,R00014,19772.25,6.47,4448.25,90.05,75.9,66.78,52.49,69.83,19.91,Delayed,8198.56
2016-04-10,R00014,17524.32,6.9,4349.85,79.81,55.74,59.64,38.91,71.28,40.38,Delayed,7266.46
2016-04-17,R00014,17972.38,6.07,4413.88,81.85,31.52,65.02,43.39,91.95,36.3,Delayed,7452.25
2016-04-24,R00014,11649.59,8.04,4405.16,53.05,95.36,61.81,52.65,79.48,93.89,Delayed,4830.5
2016-05-01,R00014,16365.86,12.27,4414.19,74.53,80.04,56.77,42.81,84.55,50.93,Disrupted,6786.1
2016-05-08,R00014,18462.76,6.31,4370.56,84.08,47.25,61.81,67.51,41.07,31.84,Delayed,7655.58
2016-05-15,R00014,17997.39,6.62,4465.04,81.96,82.55,67.69,41.5,25.05,36.07,Delayed,7462.62
2016-05-22,R00014,16695.09,2.82,4270.82,76.03,4.05,59.82,50.96,13.18,47.94,Normal,6922.62
2016-05-29,R00014,11007.37,9.37,4522.02,50.13,51.85,67.82,57.92,65.26,99.74,Delayed,4564.21
2016-06-05,R00014,19575.2,4.33,4107.38,89.15,70.5,46.9,24.57,10.45,21.7,Normal,8116.86
2016-06-12,R00014,18292.13,7.12,4421.31,83.31,10.38,64.11,60.32,39.61,33.39,Delayed,7584.83
2016-06-19,R00014,16352.13,6.93,4362.26,74.47,99.8,60.44,32.68,47.06,51.06,Delayed,6780.41
2016-06-26,R00014,16366.78,3.09,4256.6,74.54,59.06,58.5,50.58,67.43,50.93,Normal,6786.49
2016-07-03,R00014,21102.96,3.83,4300.71,96.11,19.62,60.46,36.68,83.79,7.79,Normal,8750.34
2016-07-10,R00014,11573.91,12.48,4317.75,52.71,83.74,50.06,66.1,55.34,94.58,Disrupted,4799.12
