event_id,date,event_type,severity,affected_region,duration_days,risk_increase
E002506,2018-07-02 00:00:00,Cyber Attack,2,Asia,166,4.41
E002507,2015-08-30 00:00:00,War,7,Middle East,145,21.08
E002508,2016-06-26 00:00:00,Port Strike,4,South America,8,20.38
E002509,2023-01-30 00:00:00,Terrorism,10,Africa,228,45.32
E002510,2018-02-24 00:00:00,Trade Sanction,9,Asia,206,30.8
E002511,2021-12-15 00:00:00,Cyber Attack,8,North America,225,28.69
E002512,2024-05-05 00:00:00,Terrorism,4,Europe,342,9.02
E002513,2016-02-23 00:00:00,Cyber Attack,6,Europe,359,25.78
E002514,2021-09-12 00:00:00,Export Restriction,6,Asia,222,12.38
E002515,2025-09-09 00:00:00,Export Restriction,4,Asia,154,18.92
E002516,2020-04-28 00:00:00,Export Restriction,10,Asia,205,20.15
E002517,2022-09-30 00:00:00,War,2,Middle East,54,9.1
E002518,2017-01-23 00:00:00,Port Strike,2,Middle East,42,8.61
E002519,2016-02-07 00:00:00,Political Unrest,7,Africa,75,29.83
E002520,2018-02-23 00:00:00,Trade Sanction,2,Asia,313,10.25
E002521,2019-07-19 00:00:00,Cyber Attack,9,Asia,355,41.96
E002522,2020-06-06 00:00:00,Cyber Attack,6,Africa,16,26.25
E002523,2021-05-03 00:00:00,Border Conflict,8,Europe,94,18.02
E002524,2025-05-28 00:00:00,Export Restriction,4,Europe,246,12.86
E002525,2021-03-06 00:00:00,War,9,Africa,226,19.53
E002526,2021-10-23 00:00:00,Trade Sanction,2,Africa,26,10.25
E002527,2019-07-02 00:00:00,Political Unrest,2,Africa,102,5.81
E002528,2015-03-03 00:00:00,Port Strike,2,North America,244,5.38
E002529,2025-03-05 00:00:00,Port Strike,8,South America,348,29.83
E002530,2015-10-09 00:00:00,Port Strike,6,Africa,7,30.16
E002531,2026-06-14 00:00:00,Trade Sanction,9,Asia,356,42.53
E002532,2019-07-26 00:00:00,Maritime Conflict,1,Europe,303,3.55
E002533,2016-02-06 00:00:00,Political Unrest,2,Middle East,298,5.69
E002534,2026-05-13 00:00:00,Diplomatic Crisis,2,Asia,233,8.65
E002535,2016-10-03 00:00:00,Political Unrest,3,South America,318,10.03
E002536,2018-07-23 00:00:00,Terrorism,2,North America,346,10.57
E002537,2023-05-10 00:00:00,Cyber Attack,7,Europe,210,24.52
E002538,2018-10-05 00:00:00,Port Strike,6,Europe,307,19.71
E002539,2023-02-28 00:00:00,Border Conflict,9,Middle East,187,33.58
E002540,2026-05-08 00:00:00,Border Conflict,5,Africa,189,27.81
E002541,2021-06-22 00:00:00,Cyber Attack,3,Africa,257,6.19
E002542,2025-04-13 00:00:00,Cyber Attack,7,South America,356,19.29
E002543,2022-07-18 00:00:00,Diplomatic Crisis,5,Middle East,47,16.27
E002544,2022-12-02 00:00:00,Cyber Attack,4,North America,91,12.08
E002545,2026-01-09 00:00:00,Maritime Conflict,5,South America,294,18.3
E002546,2018-07-16 00:00:00,Export Restriction,5,Africa,31,24.67
E002547,2020-06-02 00:00:00,Political Unrest,9,Europe,121,37.12
E002548,2016-01-30 00:00:00,Port Strike,5,Europe,17,17.65
E002549,2017-04-12 00:00:00,Political Unrest,3,South America,162,14.7
E002550,2018-12-16 00:00:00,Export Restriction,9,Middle East,247,36.13
E002551,2020-09-19 00:00:00,Diplomatic Crisis,8,North America,281,21.13
E002552,2019-11-11 00:00:00,Political Unrest,9,South America,261,25.79
E002553,2018-01-24 00:00:00,Export Restriction,5,Middle East,20,28.96
E002554,2018-04-09 00:00:00,Diplomatic Crisis,8,North America,185,18.87
E002555,2017-10-14 00:00:00,Border Conflict,2,South America,63,7.51
E002556,2017-04-07 00:00:00,Port Strike,1,South America,121,3.54
E002557,2020-09-20 00:00:00,War,9,Asia,313,50.24
E002558,2023-07-12 00:00:00,Export Restriction,3,South America,222,9.34
E002559,2020-03-19 00:00:00,War,8,Africa,252,34.45
E002560,2018-12-02 00:00:00,Political Unrest,9,Middle East,271,33.11
E002561,2024-01-31 00:00:00,War,9,North America,156,38.7
E002562,2018-06-07 00:00:00,Diplomatic Crisis,3,Middle East,78,12.75
E002563,2015-03-25 00:00:00,Cyber Attack,4,South America,305,10.78
E002564,2022-08-12 00:00:00,Cyber Attack,8,Asia,237,34.17
E002565,2017-02-08 00:00:00,War,4,North America,102,14.58
E002566,2016-04-10 00:00:00,Terrorism,8,North America,166,30.56
E002567,2025-10-09 00:00:00,Port Strike,2,Asia,169,4.06
E002568,2017-02-16 00:00:00,Port Strike,4,Middle East,40,17.65
E002569,2021-09-05 00:00:00,War,6,North America,195,19.71
E002570,2019-08-25 00:00:00,Political Unrest,6,South America,363,27.84
E002571,2019-04-20 00:00:00,Export Restriction,6,North America,254,16.01
E002572,2025-10-24 00:00:00,Border Conflict,3,North America,54,9.03
E002573,2024-09-06 00:00:00,Maritime Conflict,4,Middle East,284,18.92
E002574,2024-06-13 00:00:00,Diplomatic Crisis,3,South America,226,12.72
E002575,2022-01-12 00:00:00,Terrorism,2,South America,234,5.12
E002576,2016-07-23 00:00:00,Terrorism,3,Middle East,281,15.02
E002577,2025-12-14 00:00:00,Trade Sanction,10,Middle East,260,55.08
E002578,2015-02-19 00:00:00,Maritime Conflict,3,South America,238,13.68
E002579,2016-02-19 00:00:00,War,10,Middle East,252,22.89
E002580,2021-08-13 00:00:00,Terrorism,10,North America,210,23.39
E002581,2016-05-30 00:00:00,Port Strike,9,North America,37,47.21
E002582,2025-05-13 00:00:00,Export Restriction,2,Middle East,350,8.48
E002583,2017-09-09 00:00:00,Port Strike,2,Europe,111,7.74
E002584,2023-03-29 00:00:00,Port Strike,8,North America,91,39.94
E002585,2025-10-02 00:00:00,War,7,Europe,12,24.28
E002586,2023-01-04 00:00:00,Export Restriction,10,South America,356,32.86
E002587,2025-01-26 00:00:00,War,9,Africa,117,46.87
E002588,2021-06-30 00:00:00,War,5,North America,234,17.47
E002589,2016-01-27 00:00:00,Political Unrest,2,Middle East,263,6.39
E002590,2016-08-03 00:00:00,Political Unrest,5,Middle East,230,22.55
E002591,2026-07-26 00:00:00,Trade Sanction,7,Middle East,151,34.1
E002592,2018-04-25 00:00:00,Maritime Conflict,3,South America,291,10.12
E002593,2016-05-12 00:00:00,Diplomatic Crisis,2,North America,252,8.91
E002594,2016-12-25 00:00:00,Maritime Conflict,8,North America,224,20.36
E002595,2015-09-14 00:00:00,Port Strike,1,Europe,57,3.44
E002596,2024-05-29 00:00:00,Cyber Attack,1,South America,12,5.82
E002597,2023-04-09 00:00:00,Border Conflict,3,Africa,135,11.22
E002598,2026-01-28 00:00:00,Export Restriction,5,South America,192,26.5
E002599,2026-06-29 00:00:00,Maritime Conflict,6,North America,289,18.9
E002600,2026-07-11 00:00:00,Political Unrest,7,Asia,37,28.2
E002601,2021-05-28 00:00:00,Political Unrest,7,Asia,267,19.61
E002602,2024-06-27 00:00:00,Border Conflict,6,Asia,230,18.99
E002603,2025-08-19 00:00:00,Diplomatic Crisis,9,South America,178,18.85
E002604,2017-08-16 00:00:00,Port Strike,10,South America,157,45.01
E002605,2019-11-27 00:00:00,Port Strike,4,South America,73,14.41
E002606,2019-09-11 00:00:00,Port Strike,10,Asia,55,58.85
E002607,2015-06-28 00:00:00,Cyber Attack,8,Asia,119,20.92
E002608,2015-06-08 00:00:00,War,2,Middle East,274,7.29
E002609,2026-07-10 00:00:00,Maritime Conflict,3,South America,113,15.6
E002610,2021-10-10 00:00:00,Maritime Conflict,1,North America,152,5.84
E002611,2019-04-11 00:00:00,Export Restriction,3,Africa,46,10.8
E002612,2025-08-18 00:00:00,Border Conflict,5,Middle East,37,24.25
E002613,2026-05-31 00:00:00,War,9,Europe,103,52.76
E002614,2024-03-24 00:00:00,War,5,Europe,218,14.11
E002615,2024-10-27 00:00:00,Terrorism,8,Africa,104,46.81
E002616,2015-09-30 00:00:00,Diplomatic Crisis,10,Asia,133,32.43
E002617,2024-04-12 00:00:00,War,3,Europe,87,10.94
E002618,2016-02-16 00:00:00,Trade Sanction,6,Africa,118,23.85
E002619,2016-05-29 00:00:00,Cyber Attack,4,South America,27,8.62
E002620,2020-12-07 00:00:00,Border Conflict,9,North America,306,50.38
E002621,2019-07-15 00:00:00,Export Restriction,10,South America,326,33.03
E002622,2018-10-23 00:00:00,Diplomatic Crisis,9,Asia,144,48.58
E002623,2023-07-29 00:00:00,Maritime Conflict,3,South America,113,12.08
E002624,2025-08-22 00:00:00,Cyber Attack,6,Europe,139,17.96
E002625,2015-02-13 00:00:00,Port Strike,4,Africa,52,10.0
E002626,2022-11-07 00:00:00,Terrorism,8,South America,151,42.16
E002627,2022-08-14 00:00:00,Maritime Conflict,2,Middle East,326,8.97
E002628,2017-08-25 00:00:00,Terrorism,6,Africa,226,12.44
E002629,2019-04-29 00:00:00,Cyber Attack,9,Europe,57,25.77
E002630,2026-10-10 00:00:00,Maritime Conflict,4,North America,76,12.99
E002631,2026-11-25 00:00:00,Export Restriction,7,Asia,96,39.01
E002632,2024-04-02 00:00:00,Cyber Attack,6,North America,341,16.79
E002633,2022-12-12 00:00:00,War,3,Asia,117,7.36
E002634,2026-10-25 00:00:00,Maritime Conflict,5,South America,179,11.25
E002635,2022-09-09 00:00:00,War,4,South America,137,22.74
E002636,2023-06-19 00:00:00,Export Restriction,7,South America,316,23.63
E002637,2018-05-02 00:00:00,Political Unrest,9,Africa,319,46.02
E002638,2015-01-14 00:00:00,Port Strike,6,Asia,20,21.2
E002639,2026-04-22 00:00:00,Diplomatic Crisis,3,Africa,158,17.88
E002640,2024-07-19 00:00:00,Trade Sanction,9,Middle East,214,52.12
E002641,2018-05-10 00:00:00,Diplomatic Crisis,8,South America,256,47.38
E002642,2024-09-14 00:00:00,Export Restriction,10,Asia,182,42.62
E002643,2021-02-06 00:00:00,Cyber Attack,3,Asia,10,13.66
E002644,2026-12-19 00:00:00,Maritime Conflict,7,Africa,310,41.36
E002645,2020-08-07 00:00:00,Border Conflict,10,South America,152,45.26
E002646,2026-03-14 00:00:00,Diplomatic Crisis,2,Europe,70,4.9
E002647,2023-01-11 00:00:00,Maritime Conflict,1,Asia,262,3.29
E002648,2021-07-30 00:00:00,Trade Sanction,5,Asia,314,20.94
E002649,2017-04-22 00:00:00,Export Restriction,4,North America,271,22.59
E002650,2018-02-26 00:00:00,Cyber Attack,9,Europe,176,51.23
E002651,2016-05-02 00:00:00,Port Strike,3,Africa,32,14.46
E002652,2017-12-19 00:00:00,Political Unrest,7,North America,129,21.72
E002653,2019-12-23 00:00:00,Terrorism,4,Europe,158,11.73
E002654,2026-12-15 00:00:00,Export Restriction,6,North America,177,18.45
E002655,2018-06-18 00:00:00,Trade Sanction,8,Europe,234,36.91
E002656,2016-08-28 00:00:00,Border Conflict,8,Africa,314,22.12
E002657,2018-07-01 00:00:00,Maritime Conflict,3,South America,56,10.82
E002658,2022-08-11 00:00:00,Port Strike,4,North America,211,10.05
E002659,2020-03-11 00:00:00,Port Strike,8,North America,30,22.55
E002660,2025-05-05 00:00:00,War,4,North America,213,18.16
E002661,2020-09-13 00:00:00,War,3,Asia,205,6.55
E002662,2026-11-12 00:00:00,Diplomatic Crisis,8,North America,71,34.14
E002663,2025-01-30 00:00:00,Border Conflict,7,Europe,325,33.39
E002664,2022-12-04 00:00:00,War,9,South America,53,18.8
E002665,2019-08-09 00:00:00,Border Conflict,2,Africa,158,5.62
E002666,2024-02-08 00:00:00,Trade Sanction,10,Europe,78,30.53
E002667,2026-10-30 00:00:00,Maritime Conflict,6,North America,74,31.41
E002668,2015-04-17 00:00:00,War,8,South America,109,28.23
E002669,2016-10-28 00:00:00,Terrorism,4,Asia,256,22.79
E002670,2021-12-05 00:00:00,Cyber Attack,4,Asia,178,13.61
E002671,2024-10-09 00:00:00,Maritime Conflict,10,Africa,254,45.71
E002672,2016-03-16 00:00:00,Export Restriction,6,Middle East,190,14.38
E002673,2018-06-22 00:00:00,Trade Sanction,10,Africa,192,43.53
E002674,2016-04-22 00:00:00,Port Strike,7,North America,209,37.57
E002675,2016-01-17 00:00:00,Cyber Attack,8,Middle East,316,29.41
E002676,2018-01-05 00:00:00,Maritime Conflict,5,South America,50,10.92
E002677,2019-11-12 00:00:00,Cyber Attack,8,North America,160,18.15
E002678,2018-04-15 00:00:00,Maritime Conflict,3,South America,226,17.51
E002679,2017-01-16 00:00:00,Maritime Conflict,9,Asia,300,48.6
E002680,2018-06-21 00:00:00,Port Strike,2,North America,137,6.85
E002681,2018-11-05 00:00:00,Maritime Conflict,1,Asia,250,4.0
E002682,2022-12-28 00:00:00,Maritime Conflict,3,South America,58,13.8
E002683,2017-11-03 00:00:00,Terrorism,4,Asia,96,11.04
E002684,2018-07-15 00:00:00,Trade Sanction,10,Europe,12,28.39
E002685,2017-09-05 00:00:00,War,6,Africa,277,17.73
E002686,2015-05-18 00:00:00,Export Restriction,2,Middle East,207,6.22
E002687,2023-11-30 00:00:00,Trade Sanction,3,Africa,48,6.56
E002688,2022-02-02 00:00:00,Trade Sanction,9,Asia,176,27.79
E002689,2020-01-16 00:00:00,Port Strike,1,South America,195,2.59
E002690,2019-05-21 00:00:00,Border Conflict,8,South America,267,36.25
E002691,2016-08-15 00:00:00,Border Conflict,6,Africa,353,19.57
E002692,2018-05-23 00:00:00,Maritime Conflict,2,Africa,300,10.69
E002693,2019-03-07 00:00:00,Export Restriction,6,South America,271,19.81
E002694,2015-08-14 00:00:00,Maritime Conflict,9,Middle East,37,42.65
E002695,2017-03-21 00:00:00,Trade Sanction,10,Asia,146,25.51
E002696,2023-02-27 00:00:00,Diplomatic Crisis,6,Africa,127,17.65
E002697,2018-01-06 00:00:00,Export Restriction,8,Middle East,310,39.92
E002698,2018-06-19 00:00:00,Port Strike,3,Europe,238,6.75
E002699,2021-12-11 00:00:00,Border Conflict,8,Europe,317,18.97
E002700,2022-11-12 00:00:00,Maritime Conflict,9,South America,318,49.77
E002701,2020-01-20 00:00:00,Trade Sanction,4,North America,10,22.91
E002702,2015-09-10 00:00:00,Cyber Attack,5,Africa,118,14.55
E002703,2024-05-10 00:00:00,Trade Sanction,8,Asia,249,31.35
E002704,2020-09-23 00:00:00,Terrorism,2,Europe,182,6.71
E002705,2018-01-17 00:00:00,Diplomatic Crisis,10,Middle East,234,42.86
E002706,2023-07-10 00:00:00,Export Restriction,3,South America,312,11.51
E002707,2018-05-07 00:00:00,War,3,Asia,112,11.0
E002708,2018-02-09 00:00:00,Maritime Conflict,9,North America,176,26.92
E002709,2026-11-04 00:00:00,Terrorism,8,Africa,303,34.09
E002710,2021-02-20 00:00:00,War,3,Africa,360,12.02
E002711,2015-03-07 00:00:00,War,5,Asia,314,23.52
E002712,2017-02-11 00:00:00,Export Restriction,7,Middle East,280,22.33
E002713,2016-06-23 00:00:00,Political Unrest,2,Africa,8,11.17
E002714,2017-11-13 00:00:00,Border Conflict,6,North America,182,24.89
E002715,2023-01-21 00:00:00,War,9,Europe,280,38.42
E002716,2026-12-23 00:00:00,Cyber Attack,2,Asia,204,4.67
E002717,2020-08-27 00:00:00,Maritime Conflict,10,Middle East,336,37.84
E002718,2021-10-26 00:00:00,Cyber Attack,4,Europe,326,9.02
E002719,2017-05-19 00:00:00,Port Strike,1,Asia,146,4.19
E002720,2022-08-23 00:00:00,Political Unrest,7,Africa,18,27.17
E002721,2015-09-07 00:00:00,War,9,South America,104,24.63
E002722,2025-01-28 00:00:00,Political Unrest,5,North America,288,24.0
E002723,2015-09-19 00:00:00,Terrorism,5,North America,264,20.22
E002724,2015-11-21 00:00:00,Port Strike,10,North America,175,57.34
E002725,2019-10-06 00:00:00,Political Unrest,5,Middle East,72,27.4
E002726,2018-10-28 00:00:00,Trade Sanction,10,Europe,147,30.5
E002727,2025-03-10 00:00:00,Terrorism,6,North America,238,18.62
E002728,2017-07-06 00:00:00,Export Restriction,1,Europe,307,3.18
E002729,2020-10-21 00:00:00,Diplomatic Crisis,3,North America,216,16.95
E002730,2017-01-29 00:00:00,Trade Sanction,7,South America,347,26.76
E002731,2024-07-13 00:00:00,Border Conflict,5,Africa,50,15.07
E002732,2021-12-13 00:00:00,Maritime Conflict,2,Middle East,109,4.9
E002733,2025-03-20 00:00:00,Port Strike,1,North America,249,2.26
E002734,2021-04-05 00:00:00,Export Restriction,5,Asia,117,14.17
E002735,2026-12-04 00:00:00,Terrorism,9,Europe,168,34.97
E002736,2026-03-16 00:00:00,Political Unrest,5,Europe,159,18.58
E002737,2017-12-26 00:00:00,Port Strike,8,Europe,101,43.68
E002738,2015-03-08 00:00:00,Port Strike,1,South America,178,3.99
E002739,2026-05-29 00:00:00,Terrorism,5,North America,69,27.43
E002740,2017-02-10 00:00:00,Maritime Conflict,9,Europe,183,47.34
E002741,2023-02-06 00:00:00,Export Restriction,3,Asia,200,7.97
E002742,2016-12-06 00:00:00,Maritime Conflict,2,Africa,260,5.59
E002743,2026-04-24 00:00:00,Political Unrest,3,North America,97,8.48
E002744,2018-05-25 00:00:00,Terrorism,2,Europe,25,11.79
E002745,2015-03-21 00:00:00,Diplomatic Crisis,3,North America,108,12.7
E002746,2018-01-28 00:00:00,Port Strike,3,Africa,234,9.81
E002747,2024-11-17 00:00:00,Diplomatic Crisis,4,North America,95,15.37
E002748,2024-06-22 00:00:00,Cyber Attack,1,South America,113,3.05
E002749,2016-05-20 00:00:00,Trade Sanction,9,Europe,140,51.28
E002750,2019-09-17 00:00:00,Cyber Attack,10,Asia,186,54.37
E002751,2016-03-26 00:00:00,Cyber Attack,2,Asia,62,9.63
E002752,2017-01-06 00:00:00,Border Conflict,6,North America,289,16.53
E002753,2025-10-23 00:00:00,Export Restriction,3,Europe,162,6.77
E002754,2016-04-06 00:00:00,Diplomatic Crisis,6,Africa,123,21.71
E002755,2019-12-04 00:00:00,Maritime Conflict,8,Middle East,154,28.67
E002756,2024-02-26 00:00:00,Port Strike,3,Middle East,289,13.84
E002757,2022-07-10 00:00:00,Trade Sanction,8,Africa,329,28.81
E002758,2022-07-02 00:00:00,Trade Sanction,8,Africa,355,40.53
E002759,2019-03-18 00:00:00,Trade Sanction,1,Asia,282,2.68
E002760,2020-06-17 00:00:00,Port Strike,7,South America,300,41.23
E002761,2023-04-27 00:00:00,Terrorism,7,Africa,199,25.51
E002762,2015-05-12 00:00:00,Maritime Conflict,10,Asia,57,27.94
E002763,2021-04-15 00:00:00,Port Strike,6,Asia,343,15.55
E002764,2015-10-14 00:00:00,Terrorism,5,Middle East,297,21.15
E002765,2023-07-14 00:00:00,Trade Sanction,3,North America,321,18.0
E002766,2015-09-10 00:00:00,Export Restriction,1,Asia,218,3.5
E002767,2022-02-24 00:00:00,War,6,Middle East,239,32.49
E002768,2025-01-31 00:00:00,Border Conflict,6,South America,333,23.93
E002769,2026-04-28 00:00:00,Terrorism,8,Middle East,188,16.7
E002770,2017-05-12 00:00:00,Political Unrest,8,North America,202,40.06
E002771,2023-01-01 00:00:00,Cyber Attack,10,Middle East,99,40.51
E002772,2017-04-26 00:00:00,Political Unrest,6,Europe,310,16.45
E002773,2016-03-21 00:00:00,Port Strike,2,Europe,242,9.4
E002774,2016-04-16 00:00:00,Terrorism,5,Africa,182,21.14
E002775,2020-06-02 00:00:00,Border Conflict,10,Middle East,310,54.11
E002776,2019-03-23 00:00:00,Political Unrest,1,South America,188,2.84
E002777,2021-12-04 00:00:00,Cyber Attack,10,North America,335,26.56
E002778,2016-01-26 00:00:00,War,9,Europe,265,53.0
E002779,2022-02-18 00:00:00,Terrorism,10,Middle East,192,32.61
E002780,2017-04-22 00:00:00,Port Strike,1,Europe,296,3.21
E002781,2024-12-12 00:00:00,Export Restriction,7,Europe,94,38.17
E002782,2019-07-07 00:00:00,Maritime Conflict,10,South America,193,31.67
E002783,2018-08-09 00:00:00,War,4,Middle East,203,15.99
E002784,2016-10-24 00:00:00,Trade Sanction,8,South America,69,47.27
E002785,2015-06-07 00:00:00,Terrorism,4,Asia,164,11.65
E002786,2016-10-09 00:00:00,Trade Sanction,4,Europe,152,10.29
E002787,2015-09-02 00:00:00,Political Unrest,6,North America,362,34.9
E002788,2021-09-28 00:00:00,Terrorism,5,Asia,132,16.36
E002789,2015-06-28 00:00:00,Diplomatic Crisis,3,North America,87,11.1
E002790,2026-10-08 00:00:00,Trade Sanction,8,North America,200,33.58
E002791,2026-12-07 00:00:00,Political Unrest,10,Africa,172,47.14
E002792,2017-03-06 00:00:00,Trade Sanction,2,Middle East,104,10.11
E002793,2015-02-12 00:00:00,Trade Sanction,2,South America,48,4.61
E002794,2024-07-03 00:00:00,War,10,North America,173,22.23
E002795,2021-07-20 00:00:00,Cyber Attack,8,South America,12,40.28
E002796,2015-01-04 00:00:00,Port Strike,2,Africa,240,5.92
E002797,2025-08-25 00:00:00,Political Unrest,1,Middle East,206,2.83
E002798,2017-03-13 00:00:00,Export Restriction,3,South America,240,9.56
E002799,2021-10-13 00:00:00,War,7,Asia,39,16.37
E002800,2025-09-29 00:00:00,Terrorism,1,Africa,272,5.97
E002801,2021-08-19 00:00:00,Political Unrest,2,South America,258,11.27
E002802,2026-02-18 00:00:00,Maritime Conflict,5,Africa,31,25.96
E002803,2022-10-17 00:00:00,Maritime Conflict,5,Europe,49,15.46
E002804,2023-08-04 00:00:00,Terrorism,3,South America,356,15.81
E002805,2019-03-20 00:00:00,Trade Sanction,10,South America,185,35.52
E002806,2016-02-24 00:00:00,Export Restriction,5,Europe,70,19.81
E002807,2018-06-04 00:00:00,War,6,Africa,362,25.42
E002808,2024-08-21 00:00:00,Terrorism,10,Middle East,289,28.84
E002809,2023-06-02 00:00:00,War,3,Europe,85,7.93
E002810,2017-12-30 00:00:00,Export Restriction,5,North America,64,12.71
E002811,2018-12-29 00:00:00,Cyber Attack,9,Middle East,333,53.46
E002812,2015-08-01 00:00:00,War,7,Africa,47,16.02
E002813,2023-05-01 00:00:00,Political Unrest,2,Middle East,324,10.51
E002814,2019-09-29 00:00:00,Export Restriction,8,Middle East,16,39.16
E002815,2019-03-10 00:00:00,Maritime Conflict,10,North America,321,45.73
E002816,2023-07-07 00:00:00,War,5,Middle East,58,16.92
